geneID,pathway,species,keggID,include,ensemblID
DOT1L,Lysine degradation,Homo sapiens,hsa00310,TRUE,ENSG00000104885
DPAGT1,N-Glycan biosynthesis,Homo sapiens,hsa00510,TRUE,ENSG00000172269
DPAGT1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000172269
DPM1,N-Glycan biosynthesis,Homo sapiens,hsa00510,TRUE,ENSG00000000419
DPM1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000000419
DPM2,Glycosylphosphatidylinositol(GPI)-anchor biosynthesis,Homo sapiens,hsa00563,TRUE,ENSG00000136908
DPM2,N-Glycan biosynthesis,Homo sapiens,hsa00510,TRUE,ENSG00000136908
DPM2,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000136908
DPM3,N-Glycan biosynthesis,Homo sapiens,hsa00510,TRUE,ENSG00000179085
DPM3,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000179085
DPP4,Protein digestion and absorption,Homo sapiens,hsa04974,TRUE,ENSG00000197635
DPYD,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000188641
DPYD,Pyrimidine metabolism,Homo sapiens,hsa00240,TRUE,ENSG00000188641
DPYD,Drug metabolism - other enzymes,Homo sapiens,hsa00983,TRUE,ENSG00000188641
DPYD,Pantothenate and CoA biosynthesis,Homo sapiens,hsa00770,TRUE,ENSG00000188641
DPYD,beta-Alanine metabolism,Homo sapiens,hsa00410,TRUE,ENSG00000188641
DPYS,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000147647
DPYS,Pyrimidine metabolism,Homo sapiens,hsa00240,TRUE,ENSG00000147647
DPYS,Drug metabolism - other enzymes,Homo sapiens,hsa00983,TRUE,ENSG00000147647
DPYS,Pantothenate and CoA biosynthesis,Homo sapiens,hsa00770,TRUE,ENSG00000147647
DPYS,beta-Alanine metabolism,Homo sapiens,hsa00410,TRUE,ENSG00000147647
DPYSL2,Axon guidance,Homo sapiens,hsa04360,TRUE,ENSG00000092964
DPYSL5,Axon guidance,Homo sapiens,hsa04360,TRUE,ENSG00000157851
DRD1,Calcium signaling pathway,Homo sapiens,hsa04020,TRUE,ENSG00000184845
DRD1,Gap junction,Homo sapiens,hsa04540,TRUE,ENSG00000184845
DRD1,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000184845
DRD1,Dopaminergic synapse,Homo sapiens,hsa04728,TRUE,ENSG00000184845
DRD1,Neuroactive ligand-receptor interaction,Homo sapiens,hsa04080,TRUE,ENSG00000184845
DRD2,Gap junction,Homo sapiens,hsa04540,TRUE,ENSG00000149295
DRD2,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000149295
DRD2,Dopaminergic synapse,Homo sapiens,hsa04728,TRUE,ENSG00000149295
DRD2,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000149295
DRD2,Neuroactive ligand-receptor interaction,Homo sapiens,hsa04080,TRUE,ENSG00000149295
DRD3,Dopaminergic synapse,Homo sapiens,hsa04728,TRUE,ENSG00000151577
DRD3,Neuroactive ligand-receptor interaction,Homo sapiens,hsa04080,TRUE,ENSG00000151577
DRD4,Dopaminergic synapse,Homo sapiens,hsa04728,TRUE,ENSG00000069696
DRD4,Neuroactive ligand-receptor interaction,Homo sapiens,hsa04080,TRUE,ENSG00000069696
DRD5,Calcium signaling pathway,Homo sapiens,hsa04020,TRUE,ENSG00000169676
DRD5,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000169676
DRD5,Dopaminergic synapse,Homo sapiens,hsa04728,TRUE,ENSG00000169676
DRD5,Neuroactive ligand-receptor interaction,Homo sapiens,hsa04080,TRUE,ENSG00000169676
DROSHA,Ribosome biogenesis in eukaryotes,Homo sapiens,hsa03008,TRUE,ENSG00000113360
DSE,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,Homo sapiens,hsa00532,TRUE,ENSG00000111817
DSE,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000111817
DTX1,Notch signaling pathway,Homo sapiens,hsa04330,TRUE,ENSG00000135144
DTX2,Notch signaling pathway,Homo sapiens,hsa04330,TRUE,ENSG00000091073
DTX3,Notch signaling pathway,Homo sapiens,hsa04330,TRUE,ENSG00000178498
DTX3L,Notch signaling pathway,Homo sapiens,hsa04330,TRUE,ENSG00000163840
DTX4,Notch signaling pathway,Homo sapiens,hsa04330,TRUE,ENSG00000110042
DTYMK,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000168393
DTYMK,Pyrimidine metabolism,Homo sapiens,hsa00240,TRUE,ENSG00000168393
DUOX2,Thyroid hormone synthesis,Homo sapiens,hsa04918,TRUE,ENSG00000140279
DUOXA2,Thyroid hormone synthesis,Homo sapiens,hsa04918,TRUE,ENSG00000140274
DUSP1,Serotonergic synapse,Homo sapiens,hsa04726,TRUE,ENSG00000120129
DUSP1,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000120129
DUSP10,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000143507
DUSP16,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000111266
DUSP2,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000158050
DUSP3,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000108861
DUSP4,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000120875
DUSP5,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000138166
DUSP6,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000139318
DUSP7,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000164086
DUSP8,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000184545
DUSP9,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000130829
DUSP9,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000130829
DUT,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000128951
DUT,Pyrimidine metabolism,Homo sapiens,hsa00240,TRUE,ENSG00000128951
DVL1,Hippo signaling pathway,Homo sapiens,hsa04390,TRUE,ENSG00000107404
DVL1,Wnt signaling pathway,Homo sapiens,hsa04310,TRUE,ENSG00000107404
DVL1,Melanogenesis,Homo sapiens,hsa04916,TRUE,ENSG00000107404
DVL1,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000107404
DVL1,Notch signaling pathway,Homo sapiens,hsa04330,TRUE,ENSG00000107404
DVL2,Hippo signaling pathway,Homo sapiens,hsa04390,TRUE,ENSG00000004975
DVL2,Wnt signaling pathway,Homo sapiens,hsa04310,TRUE,ENSG00000004975
DVL2,Melanogenesis,Homo sapiens,hsa04916,TRUE,ENSG00000004975
DVL2,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000004975
DVL2,Notch signaling pathway,Homo sapiens,hsa04330,TRUE,ENSG00000004975
DVL3,Hippo signaling pathway,Homo sapiens,hsa04390,TRUE,ENSG00000161202
DVL3,Wnt signaling pathway,Homo sapiens,hsa04310,TRUE,ENSG00000161202
DVL3,Melanogenesis,Homo sapiens,hsa04916,TRUE,ENSG00000161202
DVL3,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000161202
DVL3,Notch signaling pathway,Homo sapiens,hsa04330,TRUE,ENSG00000161202
DYNC1H1,Phagosome,Homo sapiens,hsa04145,TRUE,ENSG00000197102
DYNC1H1,Vasopressin-regulated water reabsorption,Homo sapiens,hsa04962,TRUE,ENSG00000197102
DYNC1I1,Phagosome,Homo sapiens,hsa04145,TRUE,ENSG00000158560
DYNC1I1,Vasopressin-regulated water reabsorption,Homo sapiens,hsa04962,TRUE,ENSG00000158560
DYNC1I2,Phagosome,Homo sapiens,hsa04145,TRUE,ENSG00000077380
DYNC1I2,Vasopressin-regulated water reabsorption,Homo sapiens,hsa04962,TRUE,ENSG00000077380
DYNC1LI1,Phagosome,Homo sapiens,hsa04145,TRUE,ENSG00000144635
DYNC1LI1,Vasopressin-regulated water reabsorption,Homo sapiens,hsa04962,TRUE,ENSG00000144635
DYNC1LI2,Phagosome,Homo sapiens,hsa04145,TRUE,ENSG00000135720
DYNC1LI2,Vasopressin-regulated water reabsorption,Homo sapiens,hsa04962,TRUE,ENSG00000135720
DYNC2H1,Phagosome,Homo sapiens,hsa04145,TRUE,ENSG00000187240
DYNC2H1,Vasopressin-regulated water reabsorption,Homo sapiens,hsa04962,TRUE,ENSG00000187240
DYNC2LI1,Vasopressin-regulated water reabsorption,Homo sapiens,hsa04962,TRUE,ENSG00000138036
DYNLL1,Vasopressin-regulated water reabsorption,Homo sapiens,hsa04962,TRUE,ENSG00000088986
DYNLL2,Vasopressin-regulated water reabsorption,Homo sapiens,hsa04962,TRUE,ENSG00000264364
E2F1,Cell cycle,Homo sapiens,hsa04110,TRUE,ENSG00000101412
E2F2,Cell cycle,Homo sapiens,hsa04110,TRUE,ENSG00000007968
E2F3,Cell cycle,Homo sapiens,hsa04110,TRUE,ENSG00000112242
E2F4,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000205250
E2F4,Cell cycle,Homo sapiens,hsa04110,TRUE,ENSG00000205250
E2F5,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000133740
E2F5,Cell cycle,Homo sapiens,hsa04110,TRUE,ENSG00000133740
EARS2,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000103356
EARS2,Porphyrin and chlorophyll metabolism,Homo sapiens,hsa00860,TRUE,ENSG00000103356
EARS2,Aminoacyl-tRNA biosynthesis,Homo sapiens,hsa00970,TRUE,ENSG00000103356
EBP,Steroid biosynthesis,Homo sapiens,hsa00100,TRUE,ENSG00000147155
EBP,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000147155
ECH1,Peroxisome,Homo sapiens,hsa04146,TRUE,ENSG00000104823
ECHDC1,Propanoate metabolism,Homo sapiens,hsa00640,TRUE,ENSG00000093144
ECHS1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000127884
ECHS1,Carbon metabolism,Homo sapiens,hsa01200,TRUE,ENSG00000127884
ECHS1,Butanoate metabolism,Homo sapiens,hsa00650,TRUE,ENSG00000127884
ECHS1,"Valine, leucine and isoleucine degradation",Homo sapiens,hsa00280,TRUE,ENSG00000127884
ECHS1,Propanoate metabolism,Homo sapiens,hsa00640,TRUE,ENSG00000127884
ECHS1,beta-Alanine metabolism,Homo sapiens,hsa00410,TRUE,ENSG00000127884
ECHS1,Tryptophan metabolism,Homo sapiens,hsa00380,TRUE,ENSG00000127884
ECHS1,Lysine degradation,Homo sapiens,hsa00310,TRUE,ENSG00000127884
ECHS1,Fatty acid elongation,Homo sapiens,hsa00062,TRUE,ENSG00000127884
ECHS1,Fatty acid metabolism,Homo sapiens,hsa01212,TRUE,ENSG00000127884
ECHS1,Fatty acid degradation,Homo sapiens,hsa00071,TRUE,ENSG00000127884
ECI1,Fatty acid degradation,Homo sapiens,hsa00071,TRUE,ENSG00000167969
ECI2,Fatty acid degradation,Homo sapiens,hsa00071,TRUE,ENSG00000198721
ECI2,Peroxisome,Homo sapiens,hsa04146,TRUE,ENSG00000198721
ECSIT,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000130159
EDA,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000158813
EDA2R,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000131080
EDAR,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000135960
EDC3,RNA degradation,Homo sapiens,hsa03018,TRUE,ENSG00000179151
EDC4,RNA degradation,Homo sapiens,hsa03018,TRUE,ENSG00000038358
EDEM1,Protein processing in endoplasmic reticulum,Homo sapiens,hsa04141,TRUE,ENSG00000134109
EDEM2,Protein processing in endoplasmic reticulum,Homo sapiens,hsa04141,TRUE,ENSG00000088298
EDEM3,Protein processing in endoplasmic reticulum,Homo sapiens,hsa04141,TRUE,ENSG00000116406
EDN1,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000078401
EDN1,TNF signaling pathway,Homo sapiens,hsa04668,TRUE,ENSG00000078401
EDN1,Melanogenesis,Homo sapiens,hsa04916,TRUE,ENSG00000078401
EDNRA,Calcium signaling pathway,Homo sapiens,hsa04020,TRUE,ENSG00000151617
EDNRA,Renin secretion,Homo sapiens,hsa04924,TRUE,ENSG00000151617
EDNRA,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000151617
EDNRA,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000151617
EDNRA,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000151617
EDNRA,Neuroactive ligand-receptor interaction,Homo sapiens,hsa04080,TRUE,ENSG00000151617
EDNRB,Calcium signaling pathway,Homo sapiens,hsa04020,TRUE,ENSG00000136160
EDNRB,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000136160
EDNRB,Melanogenesis,Homo sapiens,hsa04916,TRUE,ENSG00000136160
EDNRB,Neuroactive ligand-receptor interaction,Homo sapiens,hsa04080,TRUE,ENSG00000136160
EEA1,Phagosome,Homo sapiens,hsa04145,TRUE,ENSG00000102189
EEA1,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000102189
EEF1A1,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000156508
EEF1A2,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000101210
EEF2,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000167658
EEF2,AMPK signaling pathway,Homo sapiens,hsa04152,TRUE,ENSG00000167658
EEF2K,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000103319
EEF2K,AMPK signaling pathway,Homo sapiens,hsa04152,TRUE,ENSG00000103319
EFNA1,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000169242
EFNA1,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000169242
EFNA1,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000169242
EFNA1,Axon guidance,Homo sapiens,hsa04360,TRUE,ENSG00000169242
EFNA2,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000099617
EFNA2,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000099617
EFNA2,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000099617
EFNA2,Axon guidance,Homo sapiens,hsa04360,TRUE,ENSG00000099617
EFNA3,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000143590
EFNA3,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000143590
EFNA3,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000143590
EFNA3,Axon guidance,Homo sapiens,hsa04360,TRUE,ENSG00000143590
EFNA4,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000243364
EFNA4,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000243364
EFNA4,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000243364
EFNA4,Axon guidance,Homo sapiens,hsa04360,TRUE,ENSG00000243364
EFNA5,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000184349
EFNA5,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000184349
EFNA5,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000184349
EFNA5,Axon guidance,Homo sapiens,hsa04360,TRUE,ENSG00000184349
EFNB1,Axon guidance,Homo sapiens,hsa04360,TRUE,ENSG00000090776
EFNB2,Axon guidance,Homo sapiens,hsa04360,TRUE,ENSG00000125266
EFNB3,Axon guidance,Homo sapiens,hsa04360,TRUE,ENSG00000108947
EFTUD1,Ribosome biogenesis in eukaryotes,Homo sapiens,hsa03008,TRUE,
EFTUD2,Spliceosome,Homo sapiens,hsa03040,TRUE,ENSG00000108883
EGF,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000138798
EGF,Gap junction,Homo sapiens,hsa04540,TRUE,ENSG00000138798
EGF,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000138798
EGF,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000138798
EGF,ErbB signaling pathway,Homo sapiens,hsa04012,TRUE,ENSG00000138798
EGF,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000138798
EGF,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000138798
EGF,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000138798
EGF,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000138798
EGF,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000138798
EGF,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000138798
EGF,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000138798
EGF,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000138798
EGFR,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000146648
EGFR,Calcium signaling pathway,Homo sapiens,hsa04020,TRUE,ENSG00000146648
EGFR,Gap junction,Homo sapiens,hsa04540,TRUE,ENSG00000146648
EGFR,GnRH signaling pathway,Homo sapiens,hsa04912,TRUE,ENSG00000146648
EGFR,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000146648
EGFR,Estrogen signaling pathway,Homo sapiens,hsa04915,TRUE,ENSG00000146648
EGFR,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000146648
EGFR,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000146648
EGFR,ErbB signaling pathway,Homo sapiens,hsa04012,TRUE,ENSG00000146648
EGFR,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000146648
EGFR,MAPK signaling pathway,Homo sapiens,hsa04010,TRUE,ENSG00000146648
EGFR,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000146648
EGFR,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000146648
EGFR,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000146648
EGFR,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000146648
EGFR,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000146648
EGFR,Dorso-ventral axis formation,Homo sapiens,hsa04320,TRUE,ENSG00000146648
EGFR,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000146648
EGFR,Adherens junction,Homo sapiens,hsa04520,TRUE,ENSG00000146648
EGLN1,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000135766
EGLN2,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000269858
EGLN3,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000129521
EHD1,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000110047
EHD2,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000024422
EHD3,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000013016
EHD4,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000103966
EHHADH,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000113790
EHHADH,Carbon metabolism,Homo sapiens,hsa01200,TRUE,ENSG00000113790
EHHADH,Butanoate metabolism,Homo sapiens,hsa00650,TRUE,ENSG00000113790
EHHADH,"Valine, leucine and isoleucine degradation",Homo sapiens,hsa00280,TRUE,ENSG00000113790
EHHADH,Propanoate metabolism,Homo sapiens,hsa00640,TRUE,ENSG00000113790
EHHADH,beta-Alanine metabolism,Homo sapiens,hsa00410,TRUE,ENSG00000113790
EHHADH,Tryptophan metabolism,Homo sapiens,hsa00380,TRUE,ENSG00000113790
EHHADH,Lysine degradation,Homo sapiens,hsa00310,TRUE,ENSG00000113790
EHHADH,Fatty acid metabolism,Homo sapiens,hsa01212,TRUE,ENSG00000113790
EHHADH,Fatty acid degradation,Homo sapiens,hsa00071,TRUE,ENSG00000113790
EHHADH,PPAR signaling pathway,Homo sapiens,hsa03320,TRUE,ENSG00000113790
EHHADH,Peroxisome,Homo sapiens,hsa04146,TRUE,ENSG00000113790
EHMT1,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000181090
EHMT1,Lysine degradation,Homo sapiens,hsa00310,TRUE,ENSG00000181090
EHMT2,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000204371
EHMT2,Lysine degradation,Homo sapiens,hsa00310,TRUE,ENSG00000204371
EI24,p53 signaling pathway,Homo sapiens,hsa04115,TRUE,ENSG00000149547
EIF1,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000173812
EIF1AX,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000173674
EIF1AY,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000198692
EIF1B,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000114784
EIF2AK1,Protein processing in endoplasmic reticulum,Homo sapiens,hsa04141,TRUE,ENSG00000086232
EIF2AK2,Protein processing in endoplasmic reticulum,Homo sapiens,hsa04141,TRUE,ENSG00000055332
EIF2AK3,Protein processing in endoplasmic reticulum,Homo sapiens,hsa04141,TRUE,ENSG00000172071
EIF2AK3,Apoptosis,Homo sapiens,hsa04210,TRUE,ENSG00000172071
EIF2AK4,Protein processing in endoplasmic reticulum,Homo sapiens,hsa04141,TRUE,ENSG00000128829
EIF2B1,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000111361
EIF2B2,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000119718
EIF2B3,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000070785
EIF2B4,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000115211
EIF2B5,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000145191
EIF2S1,Protein processing in endoplasmic reticulum,Homo sapiens,hsa04141,TRUE,ENSG00000134001
EIF2S1,Apoptosis,Homo sapiens,hsa04210,TRUE,ENSG00000134001
EIF2S1,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000134001
EIF2S2,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000125977
EIF2S3,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000130741
EIF3A,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000107581
EIF3B,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000106263
EIF3C,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000184110
EIF3CL,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000205609
EIF3D,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000100353
EIF3E,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000104408
EIF3F,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000175390
EIF3G,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000130811
EIF3H,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000147677
EIF3I,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000084623
EIF3J,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000104131
EIF4A1,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000161960
EIF4A2,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000156976
EIF4A3,Spliceosome,Homo sapiens,hsa03040,TRUE,ENSG00000141543
EIF4A3,mRNA surveillance pathway,Homo sapiens,hsa03015,TRUE,ENSG00000141543
EIF4A3,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000141543
EIF4B,mTOR signaling pathway,Homo sapiens,hsa04150,TRUE,ENSG00000063046
EIF4B,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000063046
EIF4B,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000063046
EIF4E,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000151247
EIF4E,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000151247
EIF4E,mTOR signaling pathway,Homo sapiens,hsa04150,TRUE,ENSG00000151247
EIF4E,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000151247
EIF4E,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000151247
EIF4E,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000151247
EIF4E1B,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000175766
EIF4E1B,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000175766
EIF4E1B,mTOR signaling pathway,Homo sapiens,hsa04150,TRUE,ENSG00000175766
EIF4E1B,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000175766
EIF4E1B,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000175766
EIF4E1B,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000175766
EIF4E2,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000135930
EIF4E2,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000135930
EIF4E2,mTOR signaling pathway,Homo sapiens,hsa04150,TRUE,ENSG00000135930
EIF4E2,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000135930
EIF4E2,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000135930
EIF4E2,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000135930
EIF4EBP1,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000187840
EIF4EBP1,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000187840
EIF4EBP1,AMPK signaling pathway,Homo sapiens,hsa04152,TRUE,ENSG00000187840
EIF4EBP1,mTOR signaling pathway,Homo sapiens,hsa04150,TRUE,ENSG00000187840
EIF4EBP1,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000187840
EIF4EBP1,ErbB signaling pathway,Homo sapiens,hsa04012,TRUE,ENSG00000187840
EIF4EBP1,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000187840
EIF4EBP1,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000187840
EIF4EBP2,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000148730
EIF4EBP2,RNA transport,Homo sapiens,hsa03013,TRUE,ENSG00000148730
